point_id,gpstime,easting  ,northing  ,lat  ,long 
797,14:08:17,2387714.559,220595.373,45.6428007,-121.9404699
798,14:08:18,2387714.555,220595.373,45.6428007,-121.9404699
799,14:08:19,2387714.558,220595.377,45.6428008,-121.9404699
800,14:08:20,2387714.559,220595.373,45.6428007,-121.9404699
801,14:08:21,2387714.558,220595.374,45.6428007,-121.9404699
802,14:08:22,2387714.561,220595.373,45.6428007,-121.9404698
803,14:08:23,2387714.559,220595.371,45.6428007,-121.9404699
804,14:08:24,2387714.558,220595.373,45.6428007,-121.9404699
805,14:08:25,2387714.562,220595.376,45.6428008,-121.9404698
806,14:08:26,2387714.559,220595.373,45.6428007,-121.9404699
807,14:08:27,2387714.562,220595.373,45.6428007,-121.9404698
808,14:08:28,2387714.559,220595.374,45.6428007,-121.9404699
809,14:08:29,2387714.560,220595.380,45.6428008,-121.9404699
810,14:08:30,2387714.565,220595.367,45.6428007,-121.9404698
811,14:08:31,2387714.566,220595.387,45.6428009,-121.9404698
812,14:27:38,2387714.480,220595.414,45.6428011,-121.9404709
813,14:27:39,2387714.477,220595.407,45.6428010,-121.9404709
814,14:27:40,2387714.485,220595.407,45.6428010,-121.9404708
815,14:27:41,2387714.469,220595.404,45.6428010,-121.9404710
816,14:27:42,2387714.464,220595.409,45.6428010,-121.9404711
817,14:27:43,2387714.461,220595.415,45.6428011,-121.9404711
818,14:27:44,2387714.445,220595.420,45.6428011,-121.9404713
819,14:27:45,2387714.418,220595.426,45.6428012,-121.9404717
820,14:27:46,2387714.399,220595.433,45.6428013,-121.9404719
821,14:27:47,2387714.368,220595.430,45.6428012,-121.9404723
822,14:27:48,2387714.330,220595.447,45.6428014,-121.9404728
823,14:27:49,2387714.300,220595.457,45.6428015,-121.9404732
824,14:27:50,2387714.270,220595.446,45.6428013,-121.9404736
825,14:27:51,2387714.278,220595.450,45.6428014,-121.9404735
826,14:27:52,2387714.272,220595.451,45.6428014,-121.9404736
827,14:27:53,2387714.290,220595.445,45.6428013,-121.9404733
828,14:27:54,2387714.308,220595.455,45.6428014,-121.9404731
829,14:27:55,2387714.326,220595.435,45.6428013,-121.9404729
830,14:27:56,2387714.360,220595.438,45.6428013,-121.9404724
831,14:27:57,2387714.380,220595.438,45.6428013,-121.9404722
832,14:27:58,2387714.394,220595.433,45.6428012,-121.9404720
833,14:27:59,2387714.418,220595.420,45.6428011,-121.9404717
834,14:28:00,2387714.454,220595.414,45.6428011,-121.9404712
835,14:28:01,2387714.475,220595.366,45.6428007,-121.9404709
836,14:28:02,2387714.526,220595.412,45.6428011,-121.9404703
837,14:28:03,2387714.528,220595.411,45.6428011,-121.9404703
838,14:28:04,2387714.529,220595.359,45.6428006,-121.9404703
839,14:28:05,2387714.577,220595.372,45.6428007,-121.9404696
840,14:28:06,2387714.546,220595.394,45.6428009,-121.9404700
841,14:28:07,2387714.511,220595.372,45.6428007,-121.9404705
842,14:28:08,2387714.521,220595.389,45.6428009,-121.9404704
843,14:28:09,2387714.529,220595.397,45.6428009,-121.9404703
844,14:28:10,2387714.521,220595.380,45.6428008,-121.9404704
845,14:28:11,2387714.528,220595.388,45.6428009,-121.9404703
846,14:28:12,2387714.523,220595.388,45.6428009,-121.9404703
847,14:28:13,2387714.514,220595.368,45.6428007,-121.9404704
848,14:28:14,2387714.511,220595.414,45.6428011,-121.9404705
849,14:28:15,2387714.472,220595.435,45.6428013,-121.9404710
850,14:28:16,2387714.405,220595.444,45.6428013,-121.9404719
851,14:28:17,2387714.335,220595.408,45.6428010,-121.9404728
852,14:28:18,2387714.288,220595.410,45.6428010,-121.9404734
853,14:28:19,2387714.262,220595.440,45.6428013,-121.9404737
854,14:28:20,2387714.323,220595.417,45.6428011,-121.9404729
855,14:28:21,2387714.339,220595.457,45.6428015,-121.9404727
856,14:28:22,2387714.376,220595.417,45.6428011,-121.9404722
857,14:28:23,2387714.365,220595.453,45.6428014,-121.9404724
858,14:28:24,2387714.367,220595.459,45.6428015,-121.9404723
859,14:28:25,2387714.380,220595.417,45.6428011,-121.9404722
860,14:28:26,2387714.361,220595.436,45.6428013,-121.9404724
861,14:28:27,2387714.325,220595.442,45.6428013,-121.9404729
862,14:28:28,2387714.304,220595.412,45.6428010,-121.9404731
863,14:28:29,2387714.268,220595.429,45.6428012,-121.9404736
864,14:28:30,2387714.277,220595.440,45.6428013,-121.9404735
865,14:28:31,2387714.279,220595.432,45.6428012,-121.9404735
866,14:28:32,2387714.290,220595.439,45.6428013,-121.9404733
867,14:28:33,2387714.326,220595.430,45.6428012,-121.9404729
868,14:28:34,2387714.329,220595.422,45.6428011,-121.9404728
869,14:28:35,2387714.322,220595.429,45.6428012,-121.9404729
870,14:28:36,2387714.347,220595.432,45.6428012,-121.9404726
871,14:28:37,2387714.368,220595.459,45.6428015,-121.9404723
872,14:28:38,2387714.318,220595.441,45.6428013,-121.9404730
873,14:28:39,2387714.328,220595.449,45.6428014,-121.9404729
874,14:28:40,2387714.336,220595.441,45.6428013,-121.9404727
875,14:28:41,2387714.324,220595.422,45.6428011,-121.9404729
876,14:28:42,2387714.330,220595.434,45.6428013,-121.9404728
877,14:28:43,2387714.381,220595.451,45.6428014,-121.9404722
878,14:28:44,2387714.398,220595.442,45.6428013,-121.9404719
879,14:28:45,2387714.388,220595.446,45.6428014,-121.9404721
880,14:28:46,2387714.408,220595.456,45.6428015,-121.9404718
881,14:28:47,2387714.418,220595.433,45.6428013,-121.9404717
882,14:28:48,2387714.406,220595.433,45.6428012,-121.9404719
883,14:28:49,2387714.429,220595.440,45.6428013,-121.9404716
884,14:28:50,2387714.448,220595.428,45.6428012,-121.9404713
885,14:28:51,2387714.433,220595.439,45.6428013,-121.9404715
886,14:28:52,2387714.442,220595.434,45.6428013,-121.9404714
887,14:28:53,2387714.460,220595.424,45.6428012,-121.9404711
888,14:28:54,2387714.446,220595.425,45.6428012,-121.9404713
889,14:28:55,2387714.450,220595.424,45.6428012,-121.9404713
890,14:28:56,2387714.471,220595.415,45.6428011,-121.9404710
891,14:28:57,2387714.466,220595.410,45.6428011,-121.9404711
892,14:28:58,2387714.450,220595.408,45.6428010,-121.9404713
893,14:28:59,2387714.456,220595.417,45.6428011,-121.9404712
894,14:29:00,2387714.444,220595.423,45.6428012,-121.9404714
895,14:29:01,2387714.415,220595.434,45.6428013,-121.9404717
896,14:29:02,2387714.413,220595.434,45.6428013,-121.9404718
897,14:29:03,2387714.403,220595.436,45.6428013,-121.9404719
898,14:29:04,2387714.379,220595.429,45.6428012,-121.9404722
899,14:29:05,2387714.369,220595.434,45.6428013,-121.9404723
900,14:29:06,2387714.367,220595.441,45.6428013,-121.9404724
901,14:29:07,2387714.339,220595.433,45.6428012,-121.9404727
902,14:29:08,2387714.330,220595.434,45.6428013,-121.9404728
903,14:29:09,2387714.332,220595.440,45.6428013,-121.9404728
904,14:29:10,2387714.316,220595.431,45.6428012,-121.9404730
905,14:29:11,2387714.304,220595.430,45.6428012,-121.9404732
906,14:29:12,2387714.298,220595.435,45.6428013,-121.9404732
907,14:29:13,2387714.279,220595.436,45.6428013,-121.9404735
908,14:29:14,2387714.290,220595.446,45.6428013,-121.9404733
909,14:29:15,2387714.322,220595.435,45.6428013,-121.9404729
910,14:29:16,2387714.330,220595.447,45.6428014,-121.9404728
911,14:29:17,2387714.333,220595.442,45.6428013,-121.9404728
912,14:29:18,2387714.350,220595.438,45.6428013,-121.9404726
913,14:29:19,2387714.352,220595.438,45.6428013,-121.9404725
914,14:29:20,2387714.347,220595.439,45.6428013,-121.9404726
915,14:29:21,2387714.429,220595.401,45.6428010,-121.9404715
916,14:29:22,2387714.500,220595.413,45.6428011,-121.9404706
917,14:29:23,2387714.537,220595.398,45.6428010,-121.9404702
918,14:29:24,2387714.584,220595.359,45.6428006,-121.9404695
919,14:29:25,2387714.624,220595.344,45.6428005,-121.9404690
920,14:29:26,2387714.641,220595.327,45.6428003,-121.9404688
921,14:29:27,2387714.679,220595.287,45.6428000,-121.9404683
922,14:29:28,2387714.711,220595.283,45.6428000,-121.9404679
923,14:29:29,2387714.726,220595.260,45.6427997,-121.9404677
924,14:29:30,2387714.760,220595.218,45.6427994,-121.9404673
925,14:29:31,2387714.778,220595.206,45.6427993,-121.9404670
926,14:29:32,2387714.820,220595.164,45.6427989,-121.9404665
927,14:29:33,2387714.854,220595.132,45.6427986,-121.9404660
928,14:29:34,2387714.852,220595.135,45.6427986,-121.9404661
929,14:29:35,2387714.838,220595.144,45.6427987,-121.9404662
930,14:29:36,2387714.829,220595.163,45.6427989,-121.9404664
931,14:29:37,2387714.829,220595.176,45.6427990,-121.9404664
932,14:29:38,2387714.814,220595.198,45.6427992,-121.9404666
933,14:29:39,2387714.792,220595.236,45.6427995,-121.9404668
934,14:29:40,2387714.775,220595.255,45.6427997,-121.9404671
935,14:29:41,2387714.758,220595.270,45.6427998,-121.9404673
936,14:29:42,2387714.760,220595.281,45.6427999,-121.9404673
937,14:29:43,2387714.817,220595.423,45.6428012,-121.9404666
938,14:29:44,2387714.904,220595.646,45.6428032,-121.9404655
939,14:29:45,2387714.942,220595.872,45.6428053,-121.9404651
940,14:29:46,2387714.971,220596.219,45.6428084,-121.9404648
941,14:29:47,2387714.942,220596.580,45.6428117,-121.9404652
942,14:29:48,2387714.901,220596.837,45.6428140,-121.9404658
943,14:29:49,2387714.842,220597.185,45.6428171,-121.9404667
944,14:29:50,2387714.804,220597.603,45.6428208,-121.9404672
945,14:29:51,2387714.730,220598.048,45.6428248,-121.9404683
946,14:29:52,2387714.626,220598.479,45.6428287,-121.9404697
947,14:29:53,2387714.483,220598.814,45.6428317,-121.9404716
948,14:29:54,2387714.437,220598.889,45.6428324,-121.9404722
949,14:29:55,2387714.455,220598.896,45.6428324,-121.9404720
950,14:29:56,2387714.462,220598.926,45.6428327,-121.9404719
951,14:29:57,2387714.359,220599.148,45.6428347,-121.9404733
952,14:29:58,2387714.250,220599.397,45.6428369,-121.9404748
953,14:29:59,2387714.118,220599.359,45.6428365,-121.9404764
954,14:30:00,2387714.013,220599.259,45.6428356,-121.9404778
955,14:30:01,2387713.962,220599.269,45.6428357,-121.9404784
956,14:30:02,2387713.964,220599.147,45.6428346,-121.9404784
957,14:30:03,2387713.982,220599.125,45.6428344,-121.9404781
958,14:30:04,2387714.025,220599.054,45.6428338,-121.9404776
959,14:30:05,2387714.145,220598.843,45.6428319,-121.9404760
960,14:30:06,2387714.398,220598.686,45.6428305,-121.9404727
961,14:30:07,2387714.625,220598.653,45.6428303,-121.9404698
962,14:30:08,2387714.711,220598.637,45.6428301,-121.9404687
963,14:30:09,2387714.697,220598.622,45.6428300,-121.9404688
964,14:30:10,2387714.674,220598.666,45.6428304,-121.9404692
965,14:30:11,2387714.618,220598.775,45.6428313,-121.9404699
966,14:30:12,2387714.498,220599.055,45.6428339,-121.9404715
967,14:30:13,2387714.316,220599.244,45.6428355,-121.9404739
968,14:30:14,2387714.200,220599.393,45.6428368,-121.9404754
969,14:30:15,2387713.991,220599.448,45.6428373,-121.9404781
970,14:30:16,2387713.987,220599.466,45.6428375,-121.9404781
971,14:30:17,2387713.975,220599.493,45.6428377,-121.9404783
972,14:30:18,2387713.989,220599.473,45.6428375,-121.9404781
973,14:30:19,2387714.015,220599.452,45.6428373,-121.9404778
974,14:30:20,2387714.013,220599.468,45.6428375,-121.9404778
975,14:30:21,2387714.005,220599.525,45.6428380,-121.9404779
976,14:30:22,2387714.006,220599.484,45.6428376,-121.9404779
977,14:30:23,2387714.039,220599.440,45.6428372,-121.9404775
978,14:30:24,2387714.065,220599.465,45.6428375,-121.9404771
979,14:30:25,2387714.088,220599.468,45.6428375,-121.9404769
980,14:30:26,2387714.070,220599.424,45.6428371,-121.9404771
981,14:30:27,2387714.110,220599.482,45.6428376,-121.9404766
982,14:30:28,2387714.138,220599.443,45.6428373,-121.9404762
983,14:30:29,2387714.160,220599.438,45.6428372,-121.9404759
984,14:30:30,2387714.232,220599.473,45.6428376,-121.9404750
985,14:30:31,2387714.285,220599.472,45.6428376,-121.9404743
986,14:30:32,2387714.361,220599.500,45.6428378,-121.9404734
987,14:30:33,2387714.452,220599.576,45.6428385,-121.9404722
988,14:30:34,2387714.404,220599.518,45.6428380,-121.9404728
989,14:30:35,2387714.341,220599.482,45.6428377,-121.9404736
990,14:30:36,2387714.222,220599.451,45.6428374,-121.9404751
991,14:30:37,2387714.206,220599.436,45.6428372,-121.9404753
992,14:30:38,2387714.216,220599.457,45.6428374,-121.9404752
993,14:30:39,2387714.227,220599.456,45.6428374,-121.9404751
994,14:30:40,2387714.240,220599.459,45.6428374,-121.9404749
995,14:30:41,2387714.253,220599.479,45.6428376,-121.9404747
996,14:30:42,2387714.240,220599.462,45.6428375,-121.9404749
997,14:30:43,2387714.259,220599.473,45.6428376,-121.9404747
998,14:30:44,2387714.261,220599.475,45.6428376,-121.9404746
999,14:30:45,2387714.262,220599.474,45.6428376,-121.9404746
1000,14:30:46,2387714.258,220599.475,45.6428376,-121.9404747
1001,14:30:47,2387714.259,220599.475,45.6428376,-121.9404747
1002,14:30:48,2387714.256,220599.469,45.6428375,-121.9404747
1003,14:30:49,2387714.257,220599.460,45.6428375,-121.9404747
1004,14:30:50,2387714.246,220599.452,45.6428374,-121.9404748
1005,14:30:51,2387714.250,220599.460,45.6428375,-121.9404748
1006,14:30:52,2387714.247,220599.456,45.6428374,-121.9404748
1007,14:30:53,2387714.248,220599.460,45.6428375,-121.9404748
1008,14:30:54,2387714.247,220599.463,45.6428375,-121.9404748
1009,14:30:55,2387714.244,220599.463,45.6428375,-121.9404748
1010,14:30:56,2387714.253,220599.462,45.6428375,-121.9404747
1011,14:30:57,2387714.245,220599.461,45.6428375,-121.9404748
1012,14:30:58,2387714.246,220599.461,45.6428375,-121.9404748
1013,14:30:59,2387714.248,220599.452,45.6428374,-121.9404748
1014,14:31:00,2387714.229,220599.444,45.6428373,-121.9404750
1015,14:31:01,2387714.223,220599.432,45.6428372,-121.9404751
1016,14:31:02,2387714.232,220599.442,45.6428373,-121.9404750
1017,14:31:03,2387714.237,220599.439,45.6428373,-121.9404749
1018,14:31:04,2387714.248,220599.451,45.6428374,-121.9404748
1019,14:31:05,2387714.238,220599.453,45.6428374,-121.9404749
1020,14:31:06,2387714.246,220599.448,45.6428373,-121.9404748
1021,14:31:07,2387714.233,220599.450,45.6428374,-121.9404750
1022,14:31:08,2387714.236,220599.445,45.6428373,-121.9404749
1023,14:31:09,2387714.239,220599.448,45.6428373,-121.9404749
1024,14:31:10,2387714.234,220599.440,45.6428373,-121.9404750
1025,14:31:11,2387714.247,220599.451,45.6428374,-121.9404748
1026,14:31:12,2387714.235,220599.446,45.6428373,-121.9404750
1027,14:31:13,2387714.250,220599.466,45.6428375,-121.9404748
1028,14:31:14,2387714.236,220599.453,45.6428374,-121.9404750
1029,14:31:15,2387714.236,220599.455,45.6428374,-121.9404749
1030,14:31:16,2387714.233,220599.460,45.6428375,-121.9404750
1031,14:31:17,2387714.245,220599.464,45.6428375,-121.9404748
1032,14:31:18,2387714.262,220599.467,45.6428375,-121.9404746
1033,14:31:19,2387714.263,220599.411,45.6428370,-121.9404746
1034,14:31:20,2387714.226,220599.397,45.6428369,-121.9404751
1035,14:31:21,2387714.207,220599.379,45.6428367,-121.9404753
1036,14:31:22,2387714.188,220599.383,45.6428368,-121.9404755
1037,14:31:23,2387714.181,220599.381,45.6428367,-121.9404756
1038,14:31:24,2387714.137,220599.437,45.6428372,-121.9404762
1039,14:31:25,2387714.118,220599.416,45.6428370,-121.9404764
1040,14:31:26,2387714.073,220599.387,45.6428368,-121.9404770
1041,14:31:27,2387714.089,220599.371,45.6428366,-121.9404768
1042,14:31:28,2387714.096,220599.363,45.6428366,-121.9404767
1043,14:31:29,2387714.088,220599.379,45.6428367,-121.9404768
1044,14:31:30,2387714.087,220599.372,45.6428366,-121.9404768
1045,14:31:31,2387714.098,220599.366,45.6428366,-121.9404767
1046,14:31:32,2387714.109,220599.375,45.6428367,-121.9404766
1047,14:31:33,2387714.121,220599.368,45.6428366,-121.9404764
1048,14:31:34,2387714.117,220599.368,45.6428366,-121.9404765
1049,14:31:35,2387714.137,220599.356,45.6428365,-121.9404762
1050,14:31:36,2387714.149,220599.383,45.6428368,-121.9404760
1051,14:31:37,2387714.144,220599.371,45.6428366,-121.9404761
1052,14:31:38,2387714.133,220599.377,45.6428367,-121.9404762
1053,14:31:39,2387714.135,220599.384,45.6428367,-121.9404762
1054,14:31:40,2387714.134,220599.363,45.6428366,-121.9404762
1055,14:31:41,2387714.129,220599.373,45.6428367,-121.9404763
1056,14:31:42,2387714.126,220599.363,45.6428366,-121.9404763
1057,14:31:43,2387714.115,220599.370,45.6428366,-121.9404765
1058,14:31:44,2387714.114,220599.376,45.6428367,-121.9404765
1059,14:31:45,2387714.117,220599.362,45.6428366,-121.9404764
1060,14:31:46,2387714.123,220599.366,45.6428366,-121.9404764
1061,14:31:47,2387714.122,220599.371,45.6428366,-121.9404764
1062,14:31:48,2387714.133,220599.407,45.6428370,-121.9404763
1063,14:31:49,2387714.126,220599.391,45.6428368,-121.9404763
1064,14:31:50,2387714.128,220599.412,45.6428370,-121.9404763
1065,14:31:51,2387714.125,220599.397,45.6428369,-121.9404764
1066,14:31:52,2387714.141,220599.343,45.6428364,-121.9404761
1067,14:31:53,2387714.138,220599.355,45.6428365,-121.9404762
1068,14:31:54,2387714.148,220599.349,45.6428364,-121.9404761
1069,14:31:55,2387714.145,220599.369,45.6428366,-121.9404761
1070,14:31:56,2387714.139,220599.348,45.6428364,-121.9404762
1071,14:31:57,2387714.145,220599.347,45.6428364,-121.9404761
1072,14:31:58,2387714.140,220599.341,45.6428364,-121.9404762
1073,14:31:59,2387714.144,220599.343,45.6428364,-121.9404761
1074,14:32:00,2387714.147,220599.352,45.6428365,-121.9404761
1075,14:32:01,2387714.131,220599.358,45.6428365,-121.9404763
1076,14:32:02,2387714.131,220599.395,45.6428369,-121.9404763
1077,14:32:03,2387714.141,220599.382,45.6428367,-121.9404762
1078,14:32:04,2387714.135,220599.379,45.6428367,-121.9404762
1079,14:32:05,2387714.146,220599.385,45.6428368,-121.9404761
1080,14:32:06,2387714.135,220599.354,45.6428365,-121.9404762
1081,14:32:07,2387714.134,220599.354,45.6428365,-121.9404762
1082,14:32:08,2387714.133,220599.345,45.6428364,-121.9404762
1083,14:32:09,2387714.123,220599.344,45.6428364,-121.9404764
1084,14:32:10,2387714.112,220599.349,45.6428364,-121.9404765
1085,14:32:11,2387714.120,220599.346,45.6428364,-121.9404764
1086,14:32:12,2387714.120,220599.360,45.6428365,-121.9404764
1087,14:32:13,2387714.115,220599.337,45.6428363,-121.9404765
1088,14:32:14,2387714.114,220599.339,45.6428363,-121.9404765
1089,14:32:15,2387714.113,220599.347,45.6428364,-121.9404765
1090,14:32:16,2387714.123,220599.350,45.6428364,-121.9404764
1091,14:32:17,2387714.124,220599.342,45.6428364,-121.9404764
1092,14:32:18,2387714.120,220599.331,45.6428363,-121.9404764
1093,14:32:19,2387714.121,220599.330,45.6428363,-121.9404764
1094,14:32:20,2387714.123,220599.330,45.6428363,-121.9404764
1095,14:32:21,2387714.126,220599.346,45.6428364,-121.9404763
1096,14:32:22,2387714.126,220599.336,45.6428363,-121.9404763
1097,14:32:23,2387714.125,220599.325,45.6428362,-121.9404763
1098,14:32:24,2387714.125,220599.336,45.6428363,-121.9404763
1099,14:32:25,2387714.126,220599.344,45.6428364,-121.9404763
1100,14:32:26,2387714.120,220599.337,45.6428363,-121.9404764
1101,14:32:27,2387714.121,220599.329,45.6428363,-121.9404764
1102,14:32:28,2387714.126,220599.337,45.6428363,-121.9404763
1103,14:32:29,2387714.135,220599.353,45.6428365,-121.9404762
1104,14:32:30,2387714.124,220599.338,45.6428363,-121.9404764
1105,14:32:31,2387714.131,220599.349,45.6428364,-121.9404763
1106,14:32:32,2387714.135,220599.351,45.6428365,-121.9404762
1107,14:32:33,2387714.140,220599.331,45.6428363,-121.9404761
1108,14:32:34,2387714.124,220599.349,45.6428364,-121.9404764
1109,14:32:35,2387714.120,220599.375,45.6428367,-121.9404764
1110,14:32:36,2387714.137,220599.364,45.6428366,-121.9404762
1111,14:32:37,2387714.140,220599.375,45.6428367,-121.9404762
1112,14:32:38,2387714.146,220599.378,45.6428367,-121.9404761
1113,14:32:39,2387714.113,220599.393,45.6428368,-121.9404765
1114,14:32:40,2387714.122,220599.399,45.6428369,-121.9404764
1115,14:32:41,2387714.143,220599.410,45.6428370,-121.9404761
1116,14:32:42,2387714.180,220599.428,45.6428372,-121.9404757
1117,14:32:43,2387714.210,220599.445,45.6428373,-121.9404753
1118,14:32:44,2387714.230,220599.456,45.6428374,-121.9404750
1119,14:32:45,2387714.264,220599.457,45.6428374,-121.9404746
1120,14:32:46,2387714.303,220599.457,45.6428374,-121.9404741
1121,14:32:47,2387714.327,220599.461,45.6428375,-121.9404738
1122,14:32:48,2387714.360,220599.468,45.6428375,-121.9404734
1123,14:32:49,2387714.394,220599.482,45.6428377,-121.9404729
1124,14:32:50,2387714.402,220599.498,45.6428378,-121.9404728
1125,14:32:51,2387714.442,220599.514,45.6428380,-121.9404723
1126,14:32:52,2387714.464,220599.527,45.6428381,-121.9404720
1127,14:32:53,2387714.476,220599.532,45.6428381,-121.9404719
1128,14:32:54,2387714.484,220599.528,45.6428381,-121.9404718
1129,14:32:55,2387714.486,220599.522,45.6428381,-121.9404717
1130,14:32:56,2387714.489,220599.537,45.6428382,-121.9404717
1131,14:32:57,2387714.493,220599.540,45.6428382,-121.9404717
1132,14:32:58,2387714.492,220599.538,45.6428382,-121.9404717
1133,14:32:59,2387714.496,220599.552,45.6428383,-121.9404716
1134,14:33:00,2387714.507,220599.541,45.6428382,-121.9404715
1135,14:33:01,2387714.491,220599.532,45.6428381,-121.9404717
1136,14:33:02,2387714.482,220599.525,45.6428381,-121.9404718
1137,14:33:03,2387714.364,220599.572,45.6428385,-121.9404733
1138,14:33:04,2387714.136,220599.796,45.6428405,-121.9404763
1139,14:33:05,2387713.924,220600.075,45.6428429,-121.9404791
1140,14:33:06,2387713.857,220600.266,45.6428446,-121.9404800
1141,14:33:07,2387713.691,220600.530,45.6428470,-121.9404822
1142,14:33:08,2387713.438,220600.831,45.6428497,-121.9404855
1143,14:33:09,2387713.186,220601.071,45.6428518,-121.9404888
1144,14:33:10,2387712.893,220601.328,45.6428540,-121.9404926
1145,14:33:11,2387712.547,220601.527,45.6428558,-121.9404971
1146,14:33:12,2387712.242,220601.662,45.6428569,-121.9405010
1147,14:33:13,2387712.224,220601.758,45.6428578,-121.9405013
1148,14:33:14,2387712.220,220601.847,45.6428586,-121.9405013
1149,14:33:15,2387712.134,220601.915,45.6428592,-121.9405025
1150,14:33:16,2387712.108,220601.971,45.6428597,-121.9405028
1151,14:33:17,2387712.050,220602.061,45.6428605,-121.9405036
1152,14:33:18,2387711.979,220602.098,45.6428608,-121.9405045
1153,14:33:19,2387711.908,220602.156,45.6428613,-121.9405054
1154,14:33:20,2387711.832,220602.187,45.6428616,-121.9405064
1155,14:33:21,2387711.749,220602.190,45.6428616,-121.9405075
1156,14:33:22,2387711.651,220602.224,45.6428619,-121.9405087
1157,14:33:23,2387711.613,220602.235,45.6428620,-121.9405092
1158,14:33:24,2387711.494,220602.227,45.6428619,-121.9405107
1159,14:33:25,2387711.438,220602.233,45.6428620,-121.9405115
1160,14:33:26,2387711.383,220602.226,45.6428619,-121.9405122
1161,14:33:27,2387711.279,220602.154,45.6428612,-121.9405135
1162,14:33:28,2387711.239,220602.157,45.6428612,-121.9405140
1163,14:33:29,2387711.169,220602.110,45.6428608,-121.9405149
1164,14:33:30,2387711.096,220602.067,45.6428604,-121.9405158
1165,14:33:31,2387711.035,220602.028,45.6428600,-121.9405166
1166,14:33:32,2387711.004,220601.947,45.6428593,-121.9405170
1167,14:33:33,2387710.946,220601.874,45.6428586,-121.9405177
1168,14:33:34,2387710.902,220601.843,45.6428584,-121.9405183
1169,14:33:35,2387710.897,220601.775,45.6428577,-121.9405183
1170,14:33:36,2387710.858,220601.685,45.6428569,-121.9405188
1171,14:33:37,2387710.846,220601.622,45.6428564,-121.9405189
1172,14:33:38,2387710.872,220601.606,45.6428562,-121.9405186
1173,14:33:39,2387710.861,220601.631,45.6428564,-121.9405187
1174,14:33:40,2387710.850,220601.694,45.6428570,-121.9405189
1175,14:33:41,2387710.898,220601.798,45.6428580,-121.9405183
1176,14:33:42,2387710.940,220601.858,45.6428585,-121.9405178
1177,14:33:43,2387710.939,220601.904,45.6428589,-121.9405178
1178,14:33:44,2387710.998,220601.972,45.6428595,-121.9405171
1179,14:33:45,2387711.017,220601.968,45.6428595,-121.9405168
1180,14:33:46,2387710.994,220601.949,45.6428593,-121.9405171
1181,14:33:47,2387711.030,220602.008,45.6428599,-121.9405167
1182,14:33:48,2387711.068,220602.017,45.6428600,-121.9405162
1183,14:33:49,2387711.006,220601.949,45.6428593,-121.9405169
1184,14:33:50,2387710.927,220601.878,45.6428587,-121.9405179
1185,14:33:51,2387710.916,220601.808,45.6428580,-121.9405181
1186,14:33:52,2387710.907,220601.721,45.6428573,-121.9405182
1187,14:33:53,2387710.880,220601.701,45.6428571,-121.9405185
1188,14:33:54,2387710.850,220601.685,45.6428569,-121.9405189
1189,14:33:55,2387710.875,220601.676,45.6428569,-121.9405186
1190,14:33:56,2387710.898,220601.700,45.6428571,-121.9405183
1191,14:33:57,2387710.882,220601.710,45.6428572,-121.9405185
1192,14:33:58,2387710.865,220601.699,45.6428571,-121.9405187
1193,14:33:59,2387710.882,220601.668,45.6428568,-121.9405185
1194,14:34:00,2387710.886,220601.636,45.6428565,-121.9405184
1195,14:34:01,2387710.856,220601.622,45.6428564,-121.9405188
1196,14:34:02,2387710.843,220601.606,45.6428562,-121.9405190
1197,14:34:03,2387710.850,220601.550,45.6428557,-121.9405189
1198,14:34:04,2387710.856,220601.561,45.6428558,-121.9405188
1199,14:34:05,2387710.854,220601.579,45.6428560,-121.9405188
1200,14:34:06,2387710.865,220601.602,45.6428562,-121.9405187
1201,14:34:07,2387710.874,220601.610,45.6428563,-121.9405186
1202,14:34:08,2387710.865,220601.619,45.6428563,-121.9405187
1203,14:34:09,2387710.858,220601.625,45.6428564,-121.9405188
1204,14:34:10,2387710.858,220601.607,45.6428562,-121.9405188
1205,14:34:11,2387710.863,220601.593,45.6428561,-121.9405187
1206,14:34:12,2387710.858,220601.598,45.6428561,-121.9405188
1207,14:34:13,2387710.854,220601.619,45.6428563,-121.9405188
1208,14:34:14,2387710.855,220601.625,45.6428564,-121.9405188
1209,14:34:15,2387710.860,220601.632,45.6428565,-121.9405187
1210,14:34:16,2387710.857,220601.627,45.6428564,-121.9405188
1211,14:34:17,2387710.853,220601.634,45.6428565,-121.9405188
1212,14:34:18,2387710.854,220601.603,45.6428562,-121.9405188
1213,14:34:19,2387710.856,220601.600,45.6428562,-121.9405188
1214,14:34:20,2387710.858,220601.620,45.6428563,-121.9405188
1215,14:34:21,2387710.857,220601.627,45.6428564,-121.9405188
1216,14:34:22,2387710.860,220601.626,45.6428564,-121.9405187
1217,14:34:23,2387710.860,220601.623,45.6428564,-121.9405187
1218,14:34:24,2387710.861,220601.631,45.6428564,-121.9405187
1219,14:34:25,2387710.856,220601.622,45.6428564,-121.9405188
1220,14:34:26,2387710.854,220601.619,45.6428563,-121.9405188
1221,14:34:27,2387710.852,220601.612,45.6428563,-121.9405188
1222,14:34:28,2387710.854,220601.606,45.6428562,-121.9405188
1223,14:34:29,2387710.863,220601.624,45.6428564,-121.9405187
1224,14:34:30,2387710.857,220601.634,45.6428565,-121.9405188
1225,14:34:31,2387710.858,220601.629,45.6428564,-121.9405188
